Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més,Total. Total,Homes. Total,Dones. Total,P Total. De 0 a 14 anys,P Total. De 15 a 64 anys,P Total. 65 anys o més,P Homes. De 0 a 14 anys,P Homes. De 15 a 64 anys,P Homes. 65 anys o més,P Dones. De 0 a 14 anys,P Dones. De 15 a 64 anys,P Dones. 65 anys o més
8087,Gallifa,9,70,18,7,58,21,16,128,39,183,97,86,0.08743169398907104,0.6994535519125683,0.21311475409836064,0.09278350515463918,0.7216494845360825,0.18556701030927836,0.08139534883720931,0.6744186046511628,0.2441860465116279
43064,Gandesa,246,1014,327,212,920,379,458,1934,706,3098,1587,1511,0.14783731439638476,0.6242737249838606,0.2278889606197547,0.15500945179584122,0.6389413988657845,0.2060491493383743,0.14030443414956983,0.6088682991396426,0.25082726671078753
43065,Garcia,37,163,61,36,157,81,73,320,142,535,261,274,0.13644859813084112,0.5981308411214953,0.26542056074766357,0.1417624521072797,0.6245210727969349,0.23371647509578544,0.13138686131386862,0.572992700729927,0.2956204379562044
43066,"Garidells, els",9,70,19,12,69,19,21,139,38,198,98,100,0.10606060606060606,0.702020202020202,0.1919191919191919,0.09183673469387756,0.7142857142857143,0.19387755102040816,0.12,0.69,0.19
8088,"Garriga, la",1396,5467,1210,1286,5724,1650,2682,11191,2860,16733,8073,8660,0.16028207733221778,0.6687981832307417,0.17091973943704059,0.17292208596556422,0.6771955902390685,0.14988232379536728,0.1484988452655889,0.6609699769053118,0.1905311778290993
17075,Garrigàs,36,169,38,31,151,39,67,320,77,464,243,221,0.14439655172413793,0.6896551724137931,0.16594827586206898,0.14814814814814814,0.6954732510288066,0.15637860082304528,0.14027149321266968,0.6832579185520362,0.17647058823529413
17076,Garrigoles,14,59,19,15,46,17,29,105,36,170,92,78,0.17058823529411765,0.6176470588235294,0.21176470588235294,0.15217391304347827,0.6413043478260869,0.20652173913043478,0.19230769230769232,0.5897435897435898,0.21794871794871795
17077,Garriguella,71,288,99,73,276,102,144,564,201,909,458,451,0.15841584158415842,0.6204620462046204,0.22112211221122113,0.15502183406113537,0.62882096069869,0.21615720524017468,0.16186252771618626,0.6119733924611973,0.2261640798226164
8089,Gavà,3790,15504,3669,3500,15693,4775,7290,31197,8444,46931,22963,23968,0.1553344271377128,0.6647418550638171,0.1799237177984701,0.1650481208901276,0.6751731045595087,0.15977877455036363,0.14602803738317757,0.6547479973297731,0.1992239652870494
25098,Gavet de la Conca,12,85,36,9,67,53,21,152,89,262,133,129,0.08015267175572519,0.5801526717557252,0.33969465648854963,0.09022556390977443,0.6390977443609023,0.2706766917293233,0.06976744186046512,0.5193798449612403,0.4108527131782946
8091,Gelida,680,2654,529,631,2540,689,1311,5194,1218,7723,3863,3860,0.1697526867797488,0.6725365790495921,0.15771073417065906,0.1760289930106135,0.6870308050737769,0.13694020191560963,0.16347150259067358,0.6580310880829016,0.17849740932642488
17078,Ger,42,167,54,44,148,47,86,315,101,502,263,239,0.17131474103585656,0.6274900398406374,0.20119521912350596,0.1596958174904943,0.6349809885931559,0.20532319391634982,0.18410041841004185,0.6192468619246861,0.19665271966527198
25912,Gimenells i el Pla de la Font,75,404,118,70,310,141,145,714,259,1118,597,521,0.129695885509839,0.6386404293381037,0.23166368515205724,0.12562814070351758,0.6767169179229481,0.19765494137353434,0.1343570057581574,0.5950095969289827,0.2706333973128599
43067,Ginestar,44,258,118,26,217,124,70,475,242,787,420,367,0.08894536213468869,0.6035578144853876,0.30749682337992373,0.10476190476190476,0.6142857142857143,0.28095238095238095,0.07084468664850137,0.5912806539509536,0.33787465940054495
17079,Girona,8272,33901,6877,7730,35412,9740,16002,69313,16617,101932,49050,52882,0.15698701094847545,0.6799925440489738,0.16302044500255072,0.16864424057084607,0.6911518858307849,0.140203873598369,0.14617450172081237,0.6696418441057449,0.18418365417344276
8092,Gironella,392,1492,550,345,1422,715,737,2914,1265,4916,2434,2482,0.14991863303498779,0.5927583401139137,0.2573230268510985,0.16105176663927692,0.6129827444535744,0.22596548890714874,0.13900080580177276,0.5729250604351329,0.28807413376309426
8093,Gisclareny,2,11,5,0,7,2,2,18,7,27,18,9,0.07407407407407407,0.6666666666666666,0.25925925925925924,0.1111111111111111,0.6111111111111112,0.2777777777777778,0.0,0.7777777777777778,0.2222222222222222
43068,Godall,28,182,94,40,169,101,68,351,195,614,304,310,0.11074918566775244,0.5716612377850163,0.31758957654723124,0.09210526315789473,0.5986842105263158,0.3092105263157895,0.12903225806451613,0.5451612903225806,0.3258064516129032
25099,Golmés,135,633,163,160,580,184,295,1213,347,1855,931,924,0.15902964959568733,0.6539083557951483,0.18706199460916442,0.14500537056928034,0.6799140708915145,0.17508055853920515,0.17316017316017315,0.6277056277056277,0.19913419913419914
17080,Gombrèn,18,59,19,11,63,26,29,122,45,196,96,100,0.14795918367346939,0.6224489795918368,0.22959183673469388,0.1875,0.6145833333333334,0.19791666666666666,0.11,0.63,0.26
25100,Gósol,15,84,34,11,59,29,26,143,63,232,133,99,0.11206896551724138,0.6163793103448276,0.27155172413793105,0.11278195488721804,0.631578947368421,0.2556390977443609,0.1111111111111111,0.5959595959595959,0.29292929292929293
8094,"Granada, la",190,758,158,176,740,185,366,1498,343,2207,1106,1101,0.16583597643860443,0.678749433620299,0.1554145899410965,0.1717902350813743,0.6853526220614828,0.14285714285714285,0.15985467756584923,0.6721162579473207,0.16802906448683017
25101,"Granadella, la",45,241,99,32,181,107,77,422,206,705,385,320,0.10921985815602837,0.5985815602836879,0.29219858156028367,0.11688311688311688,0.625974025974026,0.2571428571428571,0.1,0.565625,0.334375
8095,Granera,4,40,11,1,23,6,5,63,17,85,55,30,0.058823529411764705,0.7411764705882353,0.2,0.07272727272727272,0.7272727272727273,0.2,0.03333333333333333,0.7666666666666667,0.2
25102,"Granja d'Escarp, la",48,375,100,59,224,125,107,599,225,931,523,408,0.11493018259935553,0.6433941997851772,0.24167561761546724,0.09177820267686425,0.7170172084130019,0.19120458891013384,0.14460784313725492,0.5490196078431373,0.30637254901960786
8096,Granollers,4687,21353,4863,4366,20630,6576,9053,41983,11439,62475,30903,31572,0.14490596238495398,0.6719967987194878,0.18309723889555823,0.15166812283597061,0.6909685143837168,0.1573633627803126,0.13828708982642848,0.6534270872925377,0.20828582288103384
25103,Granyanella,5,48,29,4,42,17,9,90,46,145,82,63,0.06206896551724138,0.6206896551724138,0.31724137931034485,0.06097560975609756,0.5853658536585366,0.35365853658536583,0.06349206349206349,0.6666666666666666,0.2698412698412698
25105,Granyena de les Garrigues,11,60,22,7,33,21,18,93,43,154,93,61,0.11688311688311688,0.6038961038961039,0.2792207792207792,0.11827956989247312,0.6451612903225806,0.23655913978494625,0.11475409836065574,0.5409836065573771,0.3442622950819672
25104,Granyena de Segarra,9,52,25,14,34,25,23,86,50,159,86,73,0.14465408805031446,0.5408805031446541,0.31446540880503143,0.10465116279069768,0.6046511627906976,0.29069767441860467,0.1917808219178082,0.4657534246575342,0.3424657534246575
43069,Gratallops,8,97,26,7,62,37,15,159,63,237,131,106,0.06329113924050633,0.6708860759493671,0.26582278481012656,0.061068702290076333,0.7404580152671756,0.1984732824427481,0.0660377358490566,0.5849056603773585,0.3490566037735849
8097,Gualba,157,548,100,151,501,128,308,1049,228,1585,805,780,0.1943217665615142,0.6618296529968454,0.14384858044164037,0.19503105590062111,0.6807453416149069,0.12422360248447205,0.1935897435897436,0.6423076923076924,0.1641025641025641
17081,Gualta,32,165,45,24,116,39,56,281,84,421,242,179,0.1330166270783848,0.667458432304038,0.1995249406175772,0.1322314049586777,0.6818181818181818,0.1859504132231405,0.1340782122905028,0.6480446927374302,0.21787709497206703
8099,Guardiola de Berguedà,45,325,109,53,279,118,98,604,227,929,479,450,0.1054897739504844,0.6501614639397201,0.24434876210979548,0.09394572025052192,0.6784968684759917,0.22755741127348644,0.11777777777777777,0.62,0.26222222222222225
43070,"Guiamets, els",7,92,35,10,82,50,17,174,85,276,134,142,0.06159420289855073,0.6304347826086957,0.3079710144927536,0.05223880597014925,0.6865671641791045,0.26119402985074625,0.07042253521126761,0.5774647887323944,0.352112676056338
17082,Guils de Cerdanya,44,211,59,45,171,58,89,382,117,588,314,274,0.15136054421768708,0.6496598639455783,0.1989795918367347,0.14012738853503184,0.6719745222929936,0.18789808917197454,0.16423357664233576,0.6240875912408759,0.2116788321167883
25109,Guimerà,8,85,48,15,55,52,23,140,100,263,141,122,0.08745247148288973,0.532319391634981,0.38022813688212925,0.05673758865248227,0.6028368794326241,0.3404255319148936,0.12295081967213115,0.45081967213114754,0.4262295081967213
25903,"Guingueta d'Àneu, la",16,111,36,12,87,38,28,198,74,300,163,137,0.09333333333333334,0.66,0.24666666666666667,0.09815950920245399,0.6809815950920245,0.22085889570552147,0.08759124087591241,0.635036496350365,0.2773722627737226
25110,Guissona,711,2896,310,653,2324,397,1364,5220,707,7291,3917,3374,0.18707996159648882,0.7159511726786449,0.09696886572486628,0.18151646668368648,0.7393413326525402,0.0791422006637733,0.1935388263189093,0.6887966804979253,0.11766449318316538
25111,Guixers,8,47,21,4,28,18,12,75,39,126,76,50,0.09523809523809523,0.5952380952380952,0.30952380952380953,0.10526315789473684,0.618421052631579,0.27631578947368424,0.08,0.56,0.36
8100,Gurb,233,930,223,196,871,252,429,1801,475,2705,1386,1319,0.15859519408502773,0.665804066543438,0.1756007393715342,0.1681096681096681,0.670995670995671,0.1608946608946609,0.14859742228961334,0.6603487490523123,0.1910538286580743
43071,Horta de Sant Joan,67,361,161,51,316,182,118,677,343,1138,589,549,0.10369068541300527,0.5949033391915641,0.30140597539543057,0.11375212224108659,0.6129032258064516,0.2733446519524618,0.09289617486338798,0.575591985428051,0.331511839708561
8101,"Hospitalet de Llobregat, l'",18777,87127,22087,17715,87990,30961,36492,175117,53048,264657,127991,136666,0.13788412926920504,0.6616753004832671,0.20044057024752793,0.14670562773945042,0.6807275511559406,0.17256682110460891,0.1296225835247977,0.6438324089385802,0.22654500753662213
8162,"Hostalets de Pierola, els",254,1106,187,256,1031,230,510,2137,417,3064,1547,1517,0.1664490861618799,0.6974543080939948,0.13609660574412533,0.16418875242404654,0.7149321266968326,0.12087912087912088,0.16875411997363216,0.6796308503625577,0.15161502966381016
17083,Hostalric,360,1464,346,357,1376,429,717,2840,775,4332,2170,2162,0.16551246537396122,0.6555863342566943,0.17890120036934443,0.16589861751152074,0.6746543778801843,0.15944700460829492,0.16512488436632747,0.6364477335800185,0.198427382053654
8102,Igualada,3339,13364,3421,3127,12931,4693,6466,26295,8114,40875,20124,20751,0.15818960244648317,0.643302752293578,0.19850764525993883,0.16592128801431127,0.6640826873385013,0.16999602464718744,0.15069153293817164,0.6231506915329381,0.2261577755288902
25115,Isona i Conca Dellà,59,347,172,55,258,169,114,605,341,1060,578,482,0.10754716981132076,0.5707547169811321,0.32169811320754715,0.10207612456747404,0.6003460207612457,0.2975778546712803,0.11410788381742738,0.5352697095435685,0.3506224066390041
17084,Isòvol,26,113,34,26,90,25,52,203,59,314,173,141,0.16560509554140126,0.6464968152866242,0.18789808917197454,0.15028901734104047,0.653179190751445,0.19653179190751446,0.18439716312056736,0.6382978723404256,0.1773049645390071
25113,Ivars d'Urgell,97,523,198,107,388,240,204,911,438,1553,818,735,0.1313586606567933,0.5866065679330328,0.28203477141017386,0.11858190709046455,0.6393643031784841,0.24205378973105135,0.145578231292517,0.527891156462585,0.32653061224489793
25112,Ivars de Noguera,17,118,40,18,95,47,35,213,87,335,175,160,0.1044776119402985,0.6358208955223881,0.25970149253731345,0.09714285714285714,0.6742857142857143,0.22857142857142856,0.1125,0.59375,0.29375
25114,Ivorra,1,46,14,2,24,23,3,70,37,110,61,49,0.02727272727272727,0.6363636363636364,0.33636363636363636,0.01639344262295082,0.7540983606557377,0.22950819672131148,0.04081632653061224,0.4897959183673469,0.46938775510204084
17085,Jafre,27,133,44,19,105,54,46,238,98,382,204,178,0.12041884816753927,0.6230366492146597,0.25654450261780104,0.1323529411764706,0.6519607843137255,0.21568627450980393,0.10674157303370786,0.5898876404494382,0.30337078651685395
17086,"Jonquera, la",306,1140,230,274,1111,279,580,2251,509,3340,1676,1664,0.17365269461077845,0.6739520958083832,0.15239520958083833,0.18257756563245822,0.6801909307875895,0.13723150357995226,0.16466346153846154,0.6676682692307693,0.16766826923076922
8103,Jorba,67,306,49,58,278,67,125,584,116,825,422,403,0.15151515151515152,0.7078787878787879,0.1406060606060606,0.15876777251184834,0.7251184834123223,0.11611374407582939,0.14392059553349876,0.6898263027295285,0.1662531017369727
25910,Josa i Tuixén,1,39,18,3,25,14,4,64,32,100,58,42,0.04,0.64,0.32,0.017241379310344827,0.6724137931034483,0.3103448275862069,0.07142857142857142,0.5952380952380952,0.3333333333333333
17087,Juià,24,116,29,31,96,31,55,212,60,327,169,158,0.16819571865443425,0.6483180428134556,0.1834862385321101,0.14201183431952663,0.6863905325443787,0.17159763313609466,0.1962025316455696,0.6075949367088608,0.1962025316455696
25118,Juncosa,11,142,53,24,103,64,35,245,117,397,206,191,0.08816120906801007,0.6171284634760705,0.2947103274559194,0.05339805825242718,0.6893203883495146,0.25728155339805825,0.1256544502617801,0.5392670157068062,0.33507853403141363
25119,Juneda,276,1287,353,247,996,410,523,2283,763,3569,1916,1653,0.14653964695993277,0.6396749789857102,0.21378537405435696,0.1440501043841336,0.6717118997912317,0.18423799582463465,0.14942528735632185,0.6025408348457351,0.24803387779794314
25121,Les,55,366,54,72,342,77,127,708,131,966,475,491,0.13146997929606624,0.7329192546583851,0.13561076604554864,0.11578947368421053,0.7705263157894737,0.11368421052631579,0.14663951120162932,0.6965376782077393,0.15682281059063136
25122,Linyola,202,908,270,201,830,313,403,1738,583,2724,1380,1344,0.14794419970631426,0.6380323054331865,0.21402349486049926,0.1463768115942029,0.6579710144927536,0.1956521739130435,0.14955357142857142,0.6175595238095238,0.23288690476190477
8104,"Llacuna, la",54,329,108,57,243,126,111,572,234,917,491,426,0.12104689203925845,0.623773173391494,0.25517993456924754,0.109979633401222,0.670061099796334,0.219959266802444,0.13380281690140844,0.5704225352112676,0.29577464788732394
17088,Lladó,79,267,71,84,276,68,163,543,139,845,417,428,0.19289940828402366,0.642603550295858,0.16449704142011834,0.18944844124700239,0.6402877697841727,0.17026378896882494,0.19626168224299065,0.6448598130841121,0.1588785046728972
25123,Lladorre,12,79,33,11,77,32,23,156,65,244,124,120,0.0942622950819672,0.639344262295082,0.26639344262295084,0.0967741935483871,0.6370967741935484,0.2661290322580645,0.09166666666666666,0.6416666666666667,0.26666666666666666
25124,Lladurs,10,58,30,11,55,23,21,113,53,187,98,89,0.11229946524064172,0.6042780748663101,0.28342245989304815,0.10204081632653061,0.5918367346938775,0.30612244897959184,0.12359550561797752,0.6179775280898876,0.25842696629213485
8105,"Llagosta, la",1016,4394,1105,1008,4260,1476,2024,8654,2581,13259,6515,6744,0.15265102948940343,0.6526887397239611,0.1946602307866355,0.15594781273983116,0.6744435917114352,0.1696085955487337,0.1494661921708185,0.6316725978647687,0.2188612099644128
17089,Llagostera,772,3013,671,738,2832,825,1510,5845,1496,8851,4456,4395,0.17060219184272962,0.660377358490566,0.16902044966670432,0.1732495511669659,0.6761669658886894,0.1505834829443447,0.16791808873720138,0.6443686006825938,0.18771331058020477
17090,Llambilles,59,247,65,54,237,68,113,484,133,730,371,359,0.1547945205479452,0.663013698630137,0.1821917808219178,0.15902964959568733,0.6657681940700808,0.1752021563342318,0.15041782729805014,0.6601671309192201,0.1894150417827298
17091,Llanars,33,158,83,31,162,68,64,320,151,535,274,261,0.11962616822429907,0.5981308411214953,0.2822429906542056,0.12043795620437957,0.5766423357664233,0.3029197080291971,0.11877394636015326,0.6206896551724138,0.26053639846743293
17092,Llançà,305,1573,503,283,1544,634,588,3117,1137,4842,2381,2461,0.12143742255266418,0.6437422552664188,0.23482032218091697,0.12809743805123897,0.6606467870642587,0.2112557748845023,0.11499390491670053,0.6273872409589598,0.2576188541243397
25125,Llardecans,26,131,72,14,106,80,40,237,152,429,229,200,0.09324009324009325,0.5524475524475524,0.3543123543123543,0.11353711790393013,0.5720524017467249,0.314410480349345,0.07,0.53,0.4
25126,Llavorsí,21,117,38,19,110,40,40,227,78,345,176,169,0.11594202898550725,0.6579710144927536,0.22608695652173913,0.11931818181818182,0.6647727272727273,0.2159090909090909,0.11242603550295859,0.650887573964497,0.23668639053254437
25120,Lleida,10876,47841,10673,10274,45484,14932,21150,93325,25605,140080,69390,70690,0.15098515134209023,0.666226442033124,0.18278840662478585,0.15673728202911083,0.6894509295287505,0.15381178844213864,0.14533880322535012,0.6434290564436271,0.21123214033102278
17093,Llers,82,420,124,85,395,146,167,815,270,1252,626,626,0.13338658146964857,0.6509584664536742,0.21565495207667731,0.13099041533546327,0.670926517571885,0.19808306709265175,0.13578274760383385,0.6309904153354633,0.23322683706070288
25127,Lles de Cerdanya,25,98,41,16,78,30,41,176,71,288,164,124,0.1423611111111111,0.6111111111111112,0.2465277777777778,0.1524390243902439,0.5975609756097561,0.25,0.12903225806451613,0.6290322580645161,0.24193548387096775
8107,Lliçà d'Amunt,1245,5473,1274,1149,5208,1324,2394,10681,2598,15673,7992,7681,0.1527467619472979,0.6814904613028776,0.16576277674982454,0.15578078078078078,0.6848098098098098,0.1594094094094094,0.14958989714880874,0.6780367139695352,0.17237338888165604
8108,Lliçà de Vall,495,2235,631,440,2128,651,935,4363,1282,6580,3361,3219,0.14209726443768997,0.6630699088145897,0.19483282674772037,0.14727759595358525,0.6649806605177031,0.1877417435287117,0.1366884125504815,0.6610748679714197,0.2022367194780988
25128,Llimiana,8,50,32,4,41,20,12,91,52,155,90,65,0.07741935483870968,0.5870967741935483,0.33548387096774196,0.08888888888888889,0.5555555555555556,0.35555555555555557,0.06153846153846154,0.6307692307692307,0.3076923076923077
8106,Llinars del Vallès,760,3463,816,675,3388,1014,1435,6851,1830,10116,5039,5077,0.1418544879398972,0.6772439699485963,0.18090154211150652,0.15082357610637032,0.6872395316531058,0.1619368922405239,0.13295253102225724,0.6673232223754185,0.1997242466023242
17094,Llívia,87,569,134,97,479,138,184,1048,272,1504,790,714,0.12234042553191489,0.6968085106382979,0.18085106382978725,0.11012658227848102,0.720253164556962,0.16962025316455695,0.13585434173669467,0.6708683473389355,0.19327731092436976
43072,"Lloar, el",6,38,13,8,32,14,14,70,27,111,57,54,0.12612612612612611,0.6306306306306306,0.24324324324324326,0.10526315789473684,0.6666666666666666,0.22807017543859648,0.14814814814814814,0.5925925925925926,0.25925925925925924
25129,Llobera,14,64,30,7,48,24,21,112,54,187,108,79,0.11229946524064172,0.5989304812834224,0.2887700534759358,0.12962962962962962,0.5925925925925926,0.2777777777777778,0.08860759493670886,0.6075949367088608,0.3037974683544304
43073,Llorac,3,30,16,5,29,9,8,59,25,92,49,43,0.08695652173913043,0.6413043478260869,0.2717391304347826,0.061224489795918366,0.6122448979591837,0.32653061224489793,0.11627906976744186,0.6744186046511628,0.20930232558139536
43074,Llorenç del Penedès,181,765,223,169,754,289,350,1519,512,2381,1169,1212,0.1469970600587988,0.637967240655187,0.2150356992860143,0.15483319076133448,0.6544054747647562,0.19076133447390933,0.13943894389438943,0.6221122112211221,0.23844884488448845
17095,Lloret de Mar,2965,13874,2713,2824,12760,3266,5789,26634,5979,38402,19552,18850,0.15074735690849436,0.6935576272069163,0.15569501588458934,0.15164689034369885,0.7095949263502455,0.13875818330605566,0.14981432360742705,0.676923076923077,0.17326259946949601
17096,"Llosses, les",16,85,21,13,60,14,29,145,35,209,122,87,0.13875598086124402,0.69377990430622,0.1674641148325359,0.13114754098360656,0.6967213114754098,0.1721311475409836,0.14942528735632185,0.6896551724137931,0.16091954022988506
8109,Lluçà,21,88,25,28,84,25,49,172,50,271,134,137,0.18081180811808117,0.6346863468634686,0.18450184501845018,0.15671641791044777,0.6567164179104478,0.1865671641791045,0.20437956204379562,0.6131386861313869,0.18248175182481752
17102,Maçanet de Cabrenys,33,243,91,34,207,121,67,450,212,729,367,362,0.09190672153635117,0.6172839506172839,0.2908093278463649,0.08991825613079019,0.662125340599455,0.24795640326975477,0.09392265193370165,0.5718232044198895,0.3342541436464088
17103,Maçanet de la Selva,535,2621,640,555,2298,700,1090,4919,1340,7349,3796,3553,0.14831949925159885,0.6693427677234998,0.18233773302490136,0.14093782929399368,0.690463645943098,0.16859852476290832,0.1562060230790881,0.6467773712355755,0.19701660568533633
17097,Madremanya,25,85,30,27,99,30,52,184,60,296,140,156,0.17567567567567569,0.6216216216216216,0.20270270270270271,0.17857142857142858,0.6071428571428571,0.21428571428571427,0.17307692307692307,0.6346153846153846,0.19230769230769232
17098,Maià de Montcal,29,178,48,33,135,46,62,313,94,469,255,214,0.13219616204690832,0.6673773987206824,0.20042643923240938,0.11372549019607843,0.6980392156862745,0.18823529411764706,0.1542056074766355,0.6308411214953271,0.21495327102803738
25133,Maials,39,341,130,49,232,135,88,573,265,926,510,416,0.09503239740820735,0.6187904967602592,0.2861771058315335,0.07647058823529412,0.6686274509803921,0.2549019607843137,0.11778846153846154,0.5576923076923077,0.3245192307692308
25130,Maldà,16,72,32,8,63,46,24,135,78,237,120,117,0.10126582278481013,0.569620253164557,0.3291139240506329,0.13333333333333333,0.6,0.26666666666666666,0.06837606837606838,0.5384615384615384,0.39316239316239315
8110,Malgrat de Mar,1299,6398,1731,1258,5972,2292,2557,12370,4023,18950,9428,9522,0.134934036939314,0.6527704485488126,0.21229551451187334,0.13778107764106914,0.678616885871871,0.18360203648705983,0.13211510186935518,0.6271791640411678,0.240705734089477
8111,Malla,22,91,28,19,81,35,41,172,63,276,141,135,0.14855072463768115,0.6231884057971014,0.22826086956521738,0.15602836879432624,0.6453900709219859,0.19858156028368795,0.14074074074074075,0.6,0.25925925925925924
8112,Manlleu,1784,7108,1599,1731,6511,2071,3515,13619,3670,20804,10491,10313,0.16895789271293982,0.6546337242837916,0.1764083830032686,0.17005051949289868,0.6775331236297779,0.1524163568773234,0.16784640744691168,0.6313390865897411,0.20081450596334724
8113,Manresa,6422,25432,6476,5963,24926,8973,12385,50358,15449,78192,38330,39862,0.15839216288111316,0.6440300798035604,0.19757775731532637,0.16754500391338378,0.6635011740151318,0.1689538220714845,0.1495910892579399,0.6253073102202599,0.2251016005218002
43076,Marçà,45,205,70,39,187,66,84,392,136,612,320,292,0.13725490196078433,0.6405228758169934,0.2222222222222222,0.140625,0.640625,0.21875,0.13356164383561644,0.6404109589041096,0.22602739726027396
43075,Margalef,3,37,21,3,26,14,6,63,35,104,61,43,0.057692307692307696,0.6057692307692307,0.33653846153846156,0.04918032786885246,0.6065573770491803,0.3442622950819672,0.06976744186046512,0.6046511627906976,0.32558139534883723
8242,Marganell,16,94,25,9,91,36,25,185,61,271,135,136,0.09225092250922509,0.6826568265682657,0.22509225092250923,0.11851851851851852,0.6962962962962963,0.18518518518518517,0.0661764705882353,0.6691176470588235,0.2647058823529412
8114,Martorell,2389,10221,2013,2286,9124,2634,4675,19345,4647,28667,14623,14044,0.16307949907559213,0.6748177346775037,0.16210276624690412,0.16337276892566505,0.6989673801545511,0.1376598509197839,0.16277413842210198,0.6496724579891768,0.18755340358872116
8115,Martorelles,354,1631,449,338,1519,532,692,3150,981,4823,2434,2389,0.14347916234708688,0.6531204644412192,0.20340037321169396,0.14543960558751026,0.6700903861955628,0.18447000821692686,0.14148179154457932,0.6358308915864378,0.22268731686898283
43077,Mas de Barberans,27,177,82,26,162,98,53,339,180,572,286,286,0.09265734265734266,0.5926573426573427,0.3146853146853147,0.0944055944055944,0.6188811188811189,0.2867132867132867,0.09090909090909091,0.5664335664335665,0.34265734265734266
17100,Masarac,16,109,24,20,87,28,36,196,52,284,149,135,0.1267605633802817,0.6901408450704225,0.18309859154929578,0.10738255033557047,0.7315436241610739,0.1610738255033557,0.14814814814814814,0.6444444444444445,0.2074074074074074
43078,Masdenverge,84,354,134,62,342,133,146,696,267,1109,572,537,0.13165013525698827,0.6275924256086565,0.24075743913435527,0.14685314685314685,0.6188811188811189,0.23426573426573427,0.1154562383612663,0.6368715083798883,0.24767225325884543
8116,"Masies de Roda, les",50,229,78,54,214,79,104,443,157,704,357,347,0.14772727272727273,0.6292613636363636,0.22301136363636365,0.1400560224089636,0.6414565826330533,0.2184873949579832,0.15561959654178675,0.6167146974063401,0.2276657060518732
8117,"Masies de Voltregà, les",217,1072,276,211,1062,340,428,2134,616,3178,1565,1613,0.13467589679043424,0.6714915040906231,0.19383259911894274,0.13865814696485623,0.6849840255591054,0.17635782747603834,0.13081215127092374,0.6584004959702418,0.21078735275883448
43079,Masllorenç,33,194,49,25,152,55,58,346,104,508,276,232,0.1141732283464567,0.6811023622047244,0.2047244094488189,0.11956521739130435,0.7028985507246377,0.17753623188405798,0.10775862068965517,0.6551724137931034,0.23706896551724138
8118,"Masnou, el",1746,7786,1973,1637,7899,2807,3383,15685,4780,23848,11505,12343,0.14185675947668566,0.6577071452532707,0.2004360952700436,0.1517601043024772,0.6767492394611039,0.17149065623641896,0.13262577979421533,0.6399578708579762,0.22741634934780847
