Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més,Total. Total,Homes. Total,Dones. Total,P Total. De 0 a 14 anys,P Total. De 15 a 64 anys,P Total. 65 anys o més,P Homes. De 0 a 14 anys,P Homes. De 15 a 64 anys,P Homes. 65 anys o més,P Dones. De 0 a 14 anys,P Dones. De 15 a 64 anys,P Dones. 65 anys o més
8262,Sant Vicenç de Castellet,842,3316,801,725,3101,1083,1567,6417,1884,9868,4959,4909,0.15879610863396837,0.6502837454398054,0.1909201459262262,0.16979229683403912,0.6686832022585198,0.16152450090744103,0.14768792014666937,0.6316968832756162,0.2206151965777144
8264,Sant Vicenç de Montalt,522,2200,558,458,2196,589,980,4396,1147,6523,3280,3243,0.1502376207266595,0.6739230415453012,0.17583933772803925,0.15914634146341464,0.6707317073170732,0.1701219512195122,0.14122725871107,0.6771507863089732,0.18162195497995684
8265,Sant Vicenç de Torelló,173,691,167,135,697,214,308,1388,381,2077,1031,1046,0.14829080404429465,0.6682715454983149,0.18343765045739047,0.16779825412221144,0.6702230843840931,0.16197866149369544,0.12906309751434034,0.6663479923518164,0.2045889101338432
8263,Sant Vicenç dels Horts,2124,9701,2105,2044,9403,2738,4168,19104,4843,28115,13930,14185,0.14824826605015118,0.6794949315312111,0.17225680241863775,0.15247666905958362,0.6964106245513281,0.1511127063890883,0.14409587592527318,0.662883327458583,0.19302079661614382
43138,Santa Bàrbara,277,1254,397,267,1119,448,544,2373,845,3762,1928,1834,0.1446039340776183,0.6307814992025519,0.22461456671982988,0.14367219917012447,0.6504149377593361,0.2059128630705394,0.14558342420937842,0.6101417666303163,0.24427480916030533
8243,Santa Cecília de Voltregà,16,63,20,9,56,15,25,119,35,179,99,80,0.13966480446927373,0.664804469273743,0.19553072625698323,0.16161616161616163,0.6363636363636364,0.20202020202020202,0.1125,0.7,0.1875
8244,Santa Coloma de Cervelló,702,2831,508,735,2853,644,1437,5684,1152,8273,4041,4232,0.17369757040976672,0.687054272936057,0.13924815665417623,0.17371937639198218,0.7005691660480079,0.1257114575600099,0.17367674858223062,0.6741493383742911,0.15217391304347827
17180,Santa Coloma de Farners,1134,4640,1026,1119,4293,1247,2253,8933,2273,13459,6800,6659,0.16739728063006168,0.6637194442380563,0.168883275131882,0.16676470588235295,0.6823529411764706,0.15088235294117647,0.16804324973719778,0.64469139510437,0.1872653551584322
8245,Santa Coloma de Gramenet,9162,39888,9829,8727,38118,13565,17889,78006,23394,119289,58879,60410,0.14996353393858614,0.6539245026783693,0.19611196338304454,0.15560726235160244,0.6774571579001002,0.16693557974829737,0.14446283727859627,0.630988246978977,0.22454891574242675
43139,Santa Coloma de Queralt,199,870,275,172,817,369,371,1687,644,2702,1344,1358,0.13730569948186527,0.6243523316062176,0.23834196891191708,0.1480654761904762,0.6473214285714286,0.20461309523809523,0.12665684830633284,0.601620029455081,0.27172312223858613
17181,Santa Cristina d'Aro,422,1842,461,418,1744,521,840,3586,982,5408,2725,2683,0.15532544378698224,0.6630917159763313,0.1815828402366864,0.15486238532110091,0.6759633027522935,0.1691743119266055,0.15579575102497203,0.6500186358553858,0.1941856131196422
8246,Santa Eugènia de Berga,178,755,216,146,739,225,324,1494,441,2259,1149,1110,0.14342629482071714,0.6613545816733067,0.1952191235059761,0.15491731940818101,0.6570931244560487,0.18798955613577023,0.13153153153153152,0.6657657657657657,0.20270270270270271
8247,Santa Eulàlia de Riuprimer,147,468,90,140,449,115,287,917,205,1409,705,704,0.2036905606813343,0.6508161816891412,0.14549325762952448,0.20851063829787234,0.6638297872340425,0.1276595744680851,0.19886363636363635,0.6377840909090909,0.16335227272727273
8248,Santa Eulàlia de Ronçana,619,2554,609,597,2454,705,1216,5008,1314,7538,3782,3756,0.16131599893871054,0.664367206155479,0.17431679490581056,0.1636700158646219,0.6753040719196193,0.16102591221575885,0.15894568690095848,0.6533546325878594,0.1876996805111821
8249,Santa Fe del Penedès,28,129,26,27,133,35,55,262,61,378,183,195,0.1455026455026455,0.6931216931216931,0.16137566137566137,0.15300546448087432,0.7049180327868853,0.14207650273224043,0.13846153846153847,0.6820512820512821,0.1794871794871795
17182,Santa Llogaia d'Àlguema,34,134,25,32,120,33,66,254,58,378,193,185,0.1746031746031746,0.671957671957672,0.15343915343915343,0.17616580310880828,0.694300518134715,0.12953367875647667,0.17297297297297298,0.6486486486486487,0.1783783783783784
8250,Santa Margarida de Montbui,956,3407,782,858,3162,1027,1814,6569,1809,10192,5145,5047,0.1779827315541601,0.6445251177394035,0.17749215070643642,0.1858114674441205,0.6621963070942662,0.15199222546161323,0.1700019813750743,0.6265107984941549,0.20348722013077075
8251,Santa Margarida i els Monjos,731,2649,528,699,2431,626,1430,5080,1154,7664,3908,3756,0.1865866388308977,0.662839248434238,0.1505741127348643,0.18705220061412486,0.6778403275332651,0.13510747185261002,0.18610223642172524,0.6472310969116081,0.16666666666666666
8258,Santa Maria d'Oló,77,333,115,73,325,142,150,658,257,1065,525,540,0.14084507042253522,0.6178403755868545,0.24131455399061033,0.14666666666666667,0.6342857142857142,0.21904761904761905,0.13518518518518519,0.6018518518518519,0.26296296296296295
8253,Santa Maria de Besora,8,59,18,9,44,23,17,103,41,161,85,76,0.10559006211180125,0.639751552795031,0.2546583850931677,0.09411764705882353,0.6941176470588235,0.21176470588235294,0.11842105263157894,0.5789473684210527,0.3026315789473684
8256,Santa Maria de Martorelles,68,312,62,71,291,78,139,603,140,882,442,440,0.15759637188208617,0.6836734693877551,0.15873015873015872,0.15384615384615385,0.7058823529411765,0.14027149321266968,0.16136363636363638,0.6613636363636364,0.17727272727272728
8255,Santa Maria de Merlès,19,62,10,18,57,14,37,119,24,180,91,89,0.20555555555555555,0.6611111111111111,0.13333333333333333,0.2087912087912088,0.6813186813186813,0.10989010989010989,0.20224719101123595,0.6404494382022472,0.15730337078651685
8257,Santa Maria de Miralles,7,45,17,10,34,16,17,79,33,129,69,60,0.13178294573643412,0.6124031007751938,0.2558139534883721,0.10144927536231885,0.6521739130434783,0.2463768115942029,0.16666666666666666,0.5666666666666667,0.26666666666666666
8259,Santa Maria de Palautordera,755,3360,737,703,3203,908,1458,6563,1645,9666,4852,4814,0.15083798882681565,0.6789778605421064,0.170184150631078,0.15560593569661996,0.6924979389942292,0.15189612530915086,0.14603240548400498,0.665351059410054,0.188616535105941
43140,Santa Oliva,301,1151,304,272,1083,339,573,2234,643,3450,1756,1694,0.16608695652173913,0.647536231884058,0.18637681159420288,0.1714123006833713,0.6554669703872438,0.17312072892938496,0.16056670602125148,0.6393152302243211,0.2001180637544274
17184,Santa Pau,112,515,187,102,483,186,214,998,373,1585,814,771,0.13501577287066246,0.6296529968454259,0.23533123028391167,0.1375921375921376,0.6326781326781327,0.22972972972972974,0.13229571984435798,0.6264591439688716,0.24124513618677043
8260,Santa Perpètua de Mogoda,2259,8983,1857,2056,8593,2285,4315,17576,4142,26033,13099,12934,0.16575116198670917,0.6751430876195598,0.15910575039373104,0.17245591266508895,0.6857775402702496,0.14176654706466144,0.158960878305242,0.66437297046544,0.17666615122931809
8261,Santa Susanna,323,1222,293,310,1186,316,633,2408,609,3650,1838,1812,0.17342465753424657,0.6597260273972603,0.16684931506849315,0.17573449401523394,0.6648531011969532,0.15941240478781285,0.17108167770419427,0.6545253863134658,0.17439293598233996
8192,Santpedor,699,2426,640,620,2419,762,1319,4845,1402,7566,3765,3801,0.17433254031192175,0.6403647898493259,0.18530266983875232,0.1856573705179283,0.6443559096945551,0.1699867197875166,0.163114969744804,0.6364114706656143,0.20047355958958168
43142,Sarral,110,550,143,121,452,173,231,1002,316,1549,803,746,0.14912846998063267,0.6468689477081988,0.2040025823111685,0.136986301369863,0.684931506849315,0.1780821917808219,0.16219839142091153,0.6058981233243967,0.23190348525469168
17186,Sarrià de Ter,461,1732,392,431,1717,498,892,3449,890,5231,2585,2646,0.17052188874020263,0.6593385585930033,0.17013955266679412,0.17833655705996132,0.6700193423597679,0.15164410058027078,0.16288737717309146,0.6489040060468632,0.18820861678004536
25201,Sarroca de Bellera,2,45,22,4,29,18,6,74,40,120,69,51,0.05,0.6166666666666667,0.3333333333333333,0.028985507246376812,0.6521739130434783,0.3188405797101449,0.0784313725490196,0.5686274509803921,0.35294117647058826
25200,Sarroca de Lleida,16,121,59,17,87,57,33,208,116,357,196,161,0.09243697478991597,0.5826330532212886,0.32492997198879553,0.08163265306122448,0.6173469387755102,0.3010204081632653,0.10559006211180125,0.5403726708074534,0.35403726708074534
17187,"Saus, Camallera i Llampaies",65,277,98,67,254,104,132,531,202,865,440,425,0.15260115606936417,0.6138728323699422,0.23352601156069364,0.14772727272727273,0.6295454545454545,0.22272727272727272,0.15764705882352942,0.5976470588235294,0.2447058823529412
43143,Savallà del Comtat,1,17,9,0,16,10,1,33,19,53,27,26,0.018867924528301886,0.6226415094339622,0.3584905660377358,0.037037037037037035,0.6296296296296297,0.3333333333333333,0.0,0.6153846153846154,0.38461538461538464
43144,"Secuita, la",152,583,134,149,567,143,301,1150,277,1728,869,859,0.17418981481481483,0.6655092592592593,0.16030092592592593,0.17491369390103567,0.6708860759493671,0.15420023014959724,0.17345750873108265,0.660069848661234,0.16647264260768335
17188,"Selva de Mar, la",10,69,30,8,69,26,18,138,56,212,109,103,0.08490566037735849,0.6509433962264151,0.2641509433962264,0.09174311926605505,0.6330275229357798,0.27522935779816515,0.07766990291262135,0.6699029126213593,0.2524271844660194
43145,"Selva del Camp, la",472,1949,433,439,1882,519,911,3831,952,5694,2854,2840,0.1599929750614682,0.672813487881981,0.16719353705655077,0.16538192011212333,0.6829011913104415,0.15171688857743518,0.15457746478873238,0.6626760563380282,0.18274647887323944
43146,Senan,3,16,9,2,9,3,5,25,12,42,28,14,0.11904761904761904,0.5952380952380952,0.2857142857142857,0.10714285714285714,0.5714285714285714,0.32142857142857145,0.14285714285714285,0.6428571428571429,0.21428571428571427
43044,"Sénia, la",376,1859,539,354,1757,645,730,3616,1184,5530,2774,2756,0.13200723327305605,0.6538878842676311,0.21410488245931283,0.13554434030281182,0.6701514059120404,0.1943042537851478,0.12844702467343977,0.6375181422351234,0.23403483309143686
25202,Senterada,5,70,13,9,41,12,14,111,25,150,88,62,0.09333333333333334,0.74,0.16666666666666666,0.056818181818181816,0.7954545454545454,0.14772727272727273,0.14516129032258066,0.6612903225806451,0.1935483870967742
25035,"Sentiu de Sió, la",23,136,63,26,115,63,49,251,126,426,222,204,0.11502347417840375,0.5892018779342723,0.29577464788732394,0.1036036036036036,0.6126126126126126,0.28378378378378377,0.12745098039215685,0.5637254901960784,0.3088235294117647
8267,Sentmenat,827,3260,644,791,3082,743,1618,6342,1387,9347,4731,4616,0.17310366962661816,0.6785064726650262,0.1483898577083556,0.17480448108222363,0.6890720777848235,0.13612344113295285,0.17136048526863085,0.6676776429809359,0.16096187175043328
17190,Serinyà,99,380,97,93,372,102,192,752,199,1143,576,567,0.1679790026246719,0.657917760279965,0.17410323709536307,0.171875,0.6597222222222222,0.1684027777777778,0.164021164021164,0.656084656084656,0.17989417989417988
25204,Seròs,139,726,173,145,511,229,284,1237,402,1923,1038,885,0.14768590743629745,0.6432657306292252,0.20904836193447737,0.13391136801541426,0.6994219653179191,0.16666666666666666,0.1638418079096045,0.5774011299435028,0.25875706214689265
17191,Serra de Daró,23,78,27,14,69,24,37,147,51,235,128,107,0.1574468085106383,0.625531914893617,0.2170212765957447,0.1796875,0.609375,0.2109375,0.1308411214953271,0.6448598130841121,0.22429906542056074
17192,Setcases,11,63,28,7,59,17,18,122,45,185,102,83,0.0972972972972973,0.6594594594594595,0.24324324324324326,0.10784313725490197,0.6176470588235294,0.27450980392156865,0.08433734939759036,0.7108433734939759,0.20481927710843373
25203,"Seu d'Urgell, la",837,4106,1006,841,4118,1344,1678,8224,2350,12252,5949,6303,0.13695723147241268,0.6712373490042443,0.19180541952334312,0.14069591527987896,0.6902000336190957,0.1691040511010254,0.13342852609868316,0.65333967951769,0.21323179438362685
8269,Seva,295,1301,307,257,1206,330,552,2507,637,3696,1903,1793,0.14935064935064934,0.6783008658008658,0.17234848484848486,0.15501839201261167,0.6836573830793484,0.16132422490803994,0.14333519241494702,0.6726157278304518,0.18404907975460122
25205,Sidamon,65,279,59,55,229,68,120,508,127,755,403,352,0.15894039735099338,0.6728476821192053,0.16821192052980133,0.16129032258064516,0.6923076923076923,0.14640198511166252,0.15625,0.6505681818181818,0.19318181818181818
17193,Sils,559,2209,489,489,2067,536,1048,4276,1025,6349,3257,3092,0.16506536462435029,0.6734918884863758,0.1614427468892739,0.17163033466380104,0.6782315013816396,0.15013816395455942,0.15815006468305304,0.6684993531694696,0.17335058214747737
8270,Sitges,2064,10479,2566,1911,10052,3145,3975,20531,5711,30217,15109,15108,0.1315484660952444,0.6794519641261542,0.18899956977860144,0.1366073201403137,0.6935601297240056,0.16983255013568072,0.12648927720413025,0.6653428647074398,0.20816785808842997
17052,Siurana,9,58,18,14,55,25,23,113,43,179,85,94,0.12849162011173185,0.6312849162011173,0.24022346368715083,0.10588235294117647,0.6823529411764706,0.21176470588235294,0.14893617021276595,0.5851063829787234,0.26595744680851063
8271,Sobremunt,1,25,7,3,32,10,4,57,17,78,33,45,0.05128205128205128,0.7307692307692307,0.21794871794871795,0.030303030303030304,0.7575757575757576,0.21212121212121213,0.06666666666666667,0.7111111111111111,0.2222222222222222
25206,"Soleràs, el",15,119,47,19,81,56,34,200,103,337,181,156,0.10089020771513353,0.5934718100890207,0.3056379821958457,0.08287292817679558,0.6574585635359116,0.2596685082872928,0.12179487179487179,0.5192307692307693,0.358974358974359
43147,Solivella,40,209,83,26,186,96,66,395,179,640,332,308,0.103125,0.6171875,0.2796875,0.12048192771084337,0.6295180722891566,0.25,0.08441558441558442,0.6038961038961039,0.3116883116883117
25207,Solsona,731,3058,744,699,2934,1009,1430,5992,1753,9175,4533,4642,0.155858310626703,0.6530790190735695,0.1910626702997275,0.1612618574895213,0.6746084270902272,0.16412971542025148,0.15058164584230935,0.6320551486428264,0.2173632055148643
8272,Sora,25,66,25,13,60,22,38,126,47,211,116,95,0.18009478672985782,0.5971563981042654,0.22274881516587677,0.21551724137931033,0.5689655172413793,0.21551724137931033,0.1368421052631579,0.631578947368421,0.23157894736842105
25208,Soriguera,35,160,34,29,144,29,64,304,63,431,229,202,0.14849187935034802,0.7053364269141531,0.14617169373549885,0.15283842794759825,0.6986899563318777,0.14847161572052403,0.14356435643564355,0.7128712871287128,0.14356435643564355
25209,Sort,175,707,191,156,710,242,331,1417,433,2181,1073,1108,0.15176524530032096,0.6497019715726731,0.19853278312700595,0.16309412861137,0.6589002795899348,0.17800559179869524,0.1407942238267148,0.6407942238267148,0.2184115523465704
25210,Soses,159,602,174,149,512,185,308,1114,359,1781,935,846,0.1729365524985963,0.6254912970241437,0.20157215047725996,0.17005347593582887,0.6438502673796791,0.18609625668449198,0.17612293144208038,0.6052009456264775,0.2186761229314421
8273,Subirats,242,1099,297,207,975,329,449,2074,626,3149,1638,1511,0.14258494760241347,0.6586217846935535,0.19879326770403302,0.14774114774114774,0.6709401709401709,0.1813186813186813,0.1369953673064196,0.6452680344142951,0.21773659827928524
25211,Sudanell,55,302,108,40,241,98,95,543,206,844,465,379,0.11255924170616113,0.6433649289099526,0.24407582938388625,0.11827956989247312,0.6494623655913978,0.23225806451612904,0.10554089709762533,0.6358839050131926,0.25857519788918204
25212,Sunyer,19,137,31,20,89,38,39,226,69,334,187,147,0.11676646706586827,0.6766467065868264,0.20658682634730538,0.10160427807486631,0.732620320855615,0.1657754010695187,0.1360544217687075,0.6054421768707483,0.2585034013605442
8274,Súria,389,1912,570,376,1876,800,765,3788,1370,5923,2871,3052,0.1291575215262536,0.6395407732567956,0.23130170521695087,0.13549285963079066,0.66597004528039,0.19853709508881923,0.12319790301441677,0.6146788990825688,0.2621231979030144
17194,Susqueda,5,43,11,5,27,8,10,70,19,99,59,40,0.10101010101010101,0.7070707070707071,0.1919191919191919,0.0847457627118644,0.7288135593220338,0.1864406779661017,0.125,0.675,0.2
8276,Tagamanent,23,115,24,22,116,25,45,231,49,325,162,163,0.13846153846153847,0.7107692307692308,0.15076923076923077,0.1419753086419753,0.7098765432098766,0.14814814814814814,0.13496932515337423,0.7116564417177914,0.15337423312883436
8277,Talamanca,24,73,27,16,62,20,40,135,47,222,124,98,0.18018018018018017,0.6081081081081081,0.21171171171171171,0.1935483870967742,0.5887096774193549,0.21774193548387097,0.16326530612244897,0.6326530612244898,0.20408163265306123
25215,Talarn,19,214,55,28,128,45,47,342,100,489,288,201,0.09611451942740286,0.6993865030674846,0.20449897750511248,0.06597222222222222,0.7430555555555556,0.1909722222222222,0.13930348258706468,0.6368159203980099,0.22388059701492538
25216,Talavera,16,100,42,15,69,45,31,169,87,287,158,129,0.10801393728222997,0.5888501742160279,0.30313588850174217,0.10126582278481013,0.6329113924050633,0.26582278481012656,0.11627906976744186,0.5348837209302325,0.3488372093023256
17195,"Tallada d'Empordà, la",27,160,60,32,136,51,59,296,111,466,247,219,0.12660944206008584,0.6351931330472103,0.23819742489270387,0.10931174089068826,0.6477732793522267,0.242914979757085,0.1461187214611872,0.6210045662100456,0.2328767123287671
8278,Taradell,551,2212,579,483,2157,705,1034,4369,1284,6687,3342,3345,0.15462838343053686,0.6533572603559145,0.19201435621354868,0.16487133453022143,0.6618791143028127,0.1732495511669659,0.14439461883408072,0.6448430493273543,0.21076233183856502
43148,Tarragona,10289,45090,10737,9875,44825,14620,20164,89915,25357,135436,66116,69320,0.1488821288283765,0.6638929088277858,0.18722496234383768,0.15562042470808882,0.6819831810756851,0.16239639421622604,0.14245527986151182,0.6466387766878245,0.2109059434506636
25217,Tàrrega,1563,5959,1230,1470,5821,1606,3033,11780,2836,17649,8752,8897,0.17185109637939827,0.6674599127429316,0.16068899087767013,0.17858775137111518,0.6808729433272395,0.14053930530164535,0.16522423288749016,0.6542654827469934,0.18051028436551647
25218,Tarrés,6,29,16,11,30,13,17,59,29,105,51,54,0.1619047619047619,0.5619047619047619,0.2761904761904762,0.11764705882352941,0.5686274509803921,0.3137254901960784,0.2037037037037037,0.5555555555555556,0.24074074074074073
25219,Tarroja de Segarra,10,62,31,16,48,20,26,110,51,187,103,84,0.13903743315508021,0.5882352941176471,0.2727272727272727,0.0970873786407767,0.6019417475728155,0.30097087378640774,0.19047619047619047,0.5714285714285714,0.23809523809523808
8275,Tavèrnoles,27,108,30,30,101,33,57,209,63,329,165,164,0.17325227963525835,0.6352583586626139,0.19148936170212766,0.16363636363636364,0.6545454545454545,0.18181818181818182,0.18292682926829268,0.6158536585365854,0.20121951219512196
8280,Tavertet,3,32,20,5,36,17,8,68,37,113,55,58,0.07079646017699115,0.6017699115044248,0.3274336283185841,0.05454545454545454,0.5818181818181818,0.36363636363636365,0.08620689655172414,0.6206896551724138,0.29310344827586204
8281,Teià,514,2107,606,444,2099,762,958,4206,1368,6532,3227,3305,0.14666258420085732,0.6439069197795468,0.20943049601959585,0.15928106600557793,0.6529284164859002,0.18779051750852185,0.13434190620272315,0.6350983358547655,0.23055975794251135
25220,Térmens,86,466,130,80,375,193,166,841,323,1330,682,648,0.12481203007518797,0.6323308270676692,0.24285714285714285,0.12609970674486803,0.6832844574780058,0.1906158357771261,0.12345679012345678,0.5787037037037037,0.2978395061728395
17196,Terrades,18,115,31,26,113,31,44,228,62,334,164,170,0.1317365269461078,0.6826347305389222,0.18562874251497005,0.10975609756097561,0.7012195121951219,0.18902439024390244,0.15294117647058825,0.6647058823529411,0.18235294117647058
8279,Terrassa,18847,74705,16093,17653,73682,22031,36500,148387,38124,223011,109645,113366,0.16366905668330262,0.665379734631924,0.1709512086847734,0.17189110310547676,0.6813352182042045,0.14677367869031877,0.15571688160471395,0.6499479561773371,0.19433516221794894
8282,Tiana,720,2923,703,761,3059,843,1481,5982,1546,9009,4346,4663,0.16439116439116438,0.6640026640026641,0.17160617160617161,0.16566958122411413,0.6725724804417855,0.16175793833410032,0.16319965687325755,0.6560154407034098,0.18078490242333262
25221,Tírvia,5,45,13,7,39,22,12,84,35,131,63,68,0.0916030534351145,0.6412213740458015,0.26717557251908397,0.07936507936507936,0.7142857142857143,0.20634920634920634,0.10294117647058823,0.5735294117647058,0.3235294117647059
25222,Tiurana,3,19,11,4,26,10,7,45,21,73,33,40,0.0958904109589041,0.6164383561643836,0.2876712328767123,0.09090909090909091,0.5757575757575758,0.3333333333333333,0.1,0.65,0.25
43149,Tivenys,34,305,118,48,243,152,82,548,270,900,457,443,0.09111111111111111,0.6088888888888889,0.3,0.07439824945295405,0.6673960612691466,0.25820568927789933,0.10835214446952596,0.5485327313769752,0.3431151241534989
43150,Tivissa,97,534,199,89,488,232,186,1022,431,1639,830,809,0.11348383160463697,0.6235509456985967,0.2629652226967663,0.11686746987951807,0.6433734939759036,0.2397590361445783,0.1100123609394314,0.6032138442521632,0.2867737948084054
8283,Tona,655,2821,672,631,2753,836,1286,5574,1508,8368,4148,4220,0.15368068833652007,0.6661089866156787,0.18021032504780116,0.15790742526518806,0.6800867888138862,0.16200578592092574,0.1495260663507109,0.6523696682464455,0.1981042654028436
25223,Torà,79,403,125,68,372,162,147,775,287,1209,607,602,0.12158808933002481,0.6410256410256411,0.23738626964433415,0.1301482701812191,0.6639209225700164,0.20593080724876442,0.11295681063122924,0.6179401993355482,0.2691029900332226
8284,Tordera,1540,6059,1413,1389,5749,1638,2929,11808,3051,17788,9012,8776,0.16466156959748146,0.663818304474927,0.17152012592759164,0.1708832667554372,0.6723257878384377,0.15679094540612518,0.15827256153144942,0.6550820419325433,0.18664539653600729
8285,Torelló,1137,4852,1276,1092,4565,1631,2229,9417,2907,14553,7265,7288,0.15316429602143888,0.6470830756545042,0.1997526283240569,0.15650378527185135,0.6678596008258775,0.17563661390227117,0.14983534577387486,0.6263721185510428,0.22379253567508234
25224,"Torms, els",8,47,23,5,37,25,13,84,48,145,78,67,0.0896551724137931,0.5793103448275863,0.3310344827586207,0.10256410256410256,0.6025641025641025,0.2948717948717949,0.07462686567164178,0.5522388059701493,0.373134328358209
25225,Tornabous,59,290,95,50,219,113,109,509,208,826,444,382,0.13196125907990314,0.6162227602905569,0.25181598062953997,0.13288288288288289,0.6531531531531531,0.21396396396396397,0.13089005235602094,0.5732984293193717,0.29581151832460734
25227,"Torre de Cabdella, la",35,247,106,30,207,140,65,454,246,765,388,377,0.08496732026143791,0.5934640522875817,0.3215686274509804,0.09020618556701031,0.6365979381443299,0.27319587628865977,0.07957559681697612,0.5490716180371353,0.3713527851458886
8286,"Torre de Claramunt, la",287,1415,291,264,1265,330,551,2680,621,3852,1993,1859,0.14304257528556594,0.6957424714434061,0.16121495327102803,0.1440040140491721,0.7099849473156046,0.14601103863522327,0.14201183431952663,0.6804733727810651,0.17751479289940827
43151,"Torre de Fontaubella, la",11,34,21,6,33,23,17,67,44,128,66,62,0.1328125,0.5234375,0.34375,0.16666666666666666,0.5151515151515151,0.3181818181818182,0.0967741935483871,0.532258064516129,0.3709677419354839
43152,"Torre de l'Espanyol, la",31,203,75,40,173,76,71,376,151,598,309,289,0.11872909698996656,0.6287625418060201,0.2525083612040134,0.10032362459546926,0.656957928802589,0.24271844660194175,0.1384083044982699,0.5986159169550173,0.2629757785467128
25226,Torrebesses,13,119,37,17,69,43,30,188,80,298,169,129,0.10067114093959731,0.6308724832214765,0.2684563758389262,0.07692307692307693,0.7041420118343196,0.21893491124260356,0.13178294573643412,0.5348837209302325,0.3333333333333333
43153,Torredembarra,1267,5572,1527,1232,5612,1847,2499,11184,3374,17057,8366,8691,0.14650876473002286,0.6556838834496101,0.19780735182036702,0.15144633038489122,0.6660291656705714,0.18252450394453743,0.14175583937406513,0.6457254631227707,0.21251869750316418
25228,Torrefarrera,437,1666,276,432,1555,336,869,3221,612,4702,2379,2323,0.18481497235219055,0.6850276478094428,0.13015737983836664,0.18369062631357713,0.7002942412778478,0.11601513240857503,0.18596642272922945,0.6693930262591476,0.1446405510116229
25907,Torrefeta i Florejacs,39,216,75,27,164,81,66,380,156,602,330,272,0.10963455149501661,0.6312292358803987,0.2591362126245847,0.11818181818181818,0.6545454545454545,0.22727272727272727,0.09926470588235294,0.6029411764705882,0.2977941176470588
25230,Torregrossa,151,743,231,147,592,293,298,1335,524,2157,1125,1032,0.13815484469170144,0.6189151599443672,0.2429299953639314,0.13422222222222221,0.6604444444444444,0.20533333333333334,0.14244186046511628,0.5736434108527132,0.28391472868217055
25231,Torrelameu,40,356,75,44,162,82,84,518,157,759,471,288,0.11067193675889328,0.6824769433465085,0.20685111989459815,0.08492569002123142,0.7558386411889597,0.1592356687898089,0.1527777777777778,0.5625,0.2847222222222222
8287,Torrelavit,128,461,134,119,446,141,247,907,275,1429,723,706,0.1728481455563331,0.6347095871238628,0.19244226731980407,0.17704011065006917,0.6376210235131397,0.18533886583679116,0.16855524079320114,0.6317280453257791,0.19971671388101983
8288,Torrelles de Foix,197,895,223,171,773,220,368,1668,443,2479,1315,1164,0.14844695441710368,0.6728519564340459,0.17870108914885036,0.14980988593155894,0.6806083650190115,0.16958174904942966,0.14690721649484537,0.6640893470790378,0.18900343642611683
